ds,y
2017-01-13,8.438221410096315
2017-01-14,6.963225936028186
2017-01-15,7.669159060048065
2017-01-16,8.737338973908095
2017-01-19,7.60823302517136
2017-01-20,6.644880284114076
2017-01-21,7.842923896985637
2017-01-22,8.346018556205818
2017-01-23,6.112207641907895
2017-01-24,6.039459156812624
2017-01-26,8.024953769125926
2017-01-27,5.807884198367779
2017-01-28,6.916239188630447
2017-01-29,5.689825528026996
2017-01-30,8.229600448307805
2017-02-02,6.818217805003478
2017-02-03,6.827983451283973
2017-02-04,3.516607233172983
2017-02-05,7.724893739662384
2017-02-06,6.8083260274377055
2017-02-09,6.652558466849864
2017-02-10,5.4297972813301145
2017-02-11,7.124893635151454
2017-02-13,6.965486306625283
2017-02-16,7.199261529933387
2017-02-17,7.994907956406219
2017-02-18,5.66409178441432
2017-02-19,7.182040513191456
2017-02-20,7.048638331808491
2017-02-21,3.8898591927264246
2017-02-23,4.777441406928545
2017-02-24,7.279095362170472
2017-02-25,6.06724897037479
2017-02-26,7.954599072653471
2017-02-28,2.924236271848921
2017-03-02,7.2800950857784725
2017-03-03,7.601454307246125
2017-03-04,5.437305096254418
2017-03-05,7.1236889011102
2017-03-06,6.658313952493114
2017-03-07,5.121520520396782
2017-03-08,6.738270970989674
2017-03-09,6.567802592616358
2017-03-10,7.134055442948302
2017-03-11,7.588175818303348
2017-03-12,5.870087560941382
2017-03-13,8.47477617552544
2017-03-14,3.924267731844583
2017-03-16,7.608563538392913
2017-03-17,6.298482226053997
2017-03-18,6.936107528388747
2017-03-19,7.681213438919855
2017-03-20,6.803025675368556
2017-03-21,8.111818879186002
2017-03-23,9.603535038521278
2017-03-24,7.137515293150581
2017-03-25,8.179767780668866
2017-03-26,8.087603409409986
2017-03-27,7.9842978123604205
2017-03-28,7.317014513613962
2017-03-29,4.411585436915426
2017-03-30,6.488303309180731
2017-03-31,8.513588863623871
2017-04-01,8.695169990069653
2017-04-02,6.714134121479702
2017-04-03,3.5123809106227704
2017-04-04,6.696379712517428
2017-04-06,4.7485776492828204
2017-04-07,7.586950836686404
2017-04-08,8.764510977083594
2017-04-09,7.394929398016843
2017-04-10,6.628740866928562
2017-04-11,5.770836579059351
2017-04-12,4.257879641930999
2017-04-13,7.205504507145965
2017-04-14,6.483000312089546
2017-04-15,5.809156990216028
2017-04-16,6.851638792735298
2017-04-17,8.14103219292403
2017-04-20,7.617877563748044
2017-04-21,7.135340153005313
2017-04-22,6.855084193771309
2017-04-23,7.090261818665702
2017-04-24,6.834709204354076
2017-04-25,6.520787534919881
2017-04-26,4.1368930654680565
2017-04-27,6.35883934291901
2017-04-28,6.679970976018333
2017-04-29,6.960594377997856
2017-04-30,7.237868770135995
2017-05-01,8.321025011069452
2017-05-02,5.991739509302413
2017-05-03,7.2351478484696425
2017-05-04,7.237350350592119
2017-05-05,5.226407745479684
2017-05-06,8.066009683436253
2017-05-07,7.844032150724774
2017-05-08,8.205096561046634
2017-05-09,6.983995690156484
2017-05-11,6.110289262250076
2017-05-12,6.878721858703316
2017-05-13,8.028578403993006
2017-05-14,8.338798793230515
2017-05-15,6.045630710851711
2017-05-16,5.4027854841371274
2017-05-18,7.512894950213697
2017-05-19,8.50110080067209
2017-05-20,8.005893455276736
2017-05-21,6.289752675971987
2017-05-22,5.821749197144829
2017-05-23,5.490737758019406
2017-05-25,6.787874294168596
2017-05-26,5.603004037815642
2017-05-27,7.642959531040669
2017-05-28,7.3005423594524474
2017-05-29,6.539742012804275
2017-05-30,6.603795304086752
2017-06-01,8.52899566737536
2017-06-02,4.917832634500414
2017-06-03,7.990589072661824
2017-06-04,5.636267082587364
2017-06-05,6.19870633286216
2017-06-06,3.4766140209469096
2017-06-08,7.708876656557025
2017-06-09,6.846021354617076
2017-06-10,7.8297668158022855
2017-06-11,7.366378142290078
2017-06-12,7.427125096939499
2017-06-13,7.053601284548892
2017-06-15,8.308571190162715
2017-06-16,7.910294897223817
2017-06-17,8.268134730811305
2017-06-18,6.939404612985248
2017-06-19,7.657727401119669
2017-06-20,6.936564285634104
2017-06-21,6.391340732911922
2017-06-22,6.363060861624603
2017-06-24,7.161322501149637
2017-06-25,7.319435698629598
2017-06-26,8.348806728622321
2017-06-27,7.4060462714653355
2017-06-29,8.41692882386463
2017-06-30,8.460194600098106
2017-07-01,6.462764211137693
2017-07-02,5.136927211509309
2017-07-03,8.848567311841828
2017-07-05,6.168258354004618
2017-07-06,5.943791009279248
2017-07-07,7.390952735630654
2017-07-08,7.591490303846681
2017-07-09,7.421903775885193
2017-07-10,5.8866982992824886
2017-07-11,7.455814257797467
2017-07-12,1.57194370800652
2017-07-13,6.2256311210624835
2017-07-14,8.18867079094281
2017-07-15,7.665392073233704
2017-07-16,5.760906073075285
2017-07-17,7.692967835204243
2017-07-18,7.653397181925902
2017-07-20,7.73377463493066
2017-07-21,8.212553209618662
2017-07-22,6.323128815379645
2017-07-23,6.801492133854649
2017-07-24,7.783623936357364
2017-07-25,6.6842891756536185
2017-07-26,7.60753143922574
2017-07-27,7.042006412531008
2017-07-28,7.066094887270836
2017-07-29,7.23870802548988
2017-07-30,6.262208984251833
2017-07-31,7.351817829127411
2017-08-01,7.643315188173689
2017-08-03,6.277297410826724
2017-08-04,3.0478502278160975
2017-08-05,6.223916639213754
2017-08-06,7.261945338150337
2017-08-07,8.15496686703917
2017-08-10,7.508825547090874
2017-08-11,6.5648789800578555
2017-08-12,8.214487900078339
2017-08-13,7.880110226279435
2017-08-14,6.09071241856404
2017-08-15,7.576031731090023
2017-08-16,4.401387988152502
2017-08-17,9.160970279680937
2017-08-18,8.864956302675859
2017-08-19,6.241144863176721
2017-08-20,6.542399911801849
2017-08-21,9.053926766997387
2017-08-22,6.2644263054030525
2017-08-23,8.431928070651491
2017-08-24,6.530959257047183
2017-08-25,5.8943697758671885
2017-08-26,5.255722968915616
2017-08-27,8.730938800082818
2017-08-28,7.275609896832019
2017-08-29,5.465812892223319
2017-08-31,8.05953859798768
2017-09-01,7.14109467556284
2017-09-02,9.143757522622927
2017-09-03,7.375787591459128
2017-09-04,8.586943482655082
2017-09-05,5.793147745728791
2017-09-07,8.25571543388533
2017-09-08,7.6895207530828085
2017-09-09,8.379553026478469
2017-09-10,7.82709974346509
2017-09-11,8.62425334187618
2017-09-12,6.199595978301688
2017-09-13,2.8284963541780774
2017-09-14,8.382139955661382
2017-09-15,8.893713546049652
2017-09-16,6.746000763128147
2017-09-17,8.513230550515093
2017-09-18,7.321803447020775
2017-09-19,7.408038324551119
2017-09-20,8.90393993220587
2017-09-21,5.826507353340732
2017-09-22,8.97109449629286
2017-09-23,7.781883952184345
2017-09-24,8.772062050771478
2017-09-25,7.253621114423716
2017-09-26,7.304903228551585
2017-09-28,6.328420595244955
2017-09-29,7.573058386312084
2017-09-30,6.294823098944771
2017-10-01,7.999499368811302
2017-10-02,8.597670635347502
2017-10-03,7.826235611929285
2017-10-04,3.043569602968151
2017-10-05,8.807713631887665
2017-10-06,7.313654959316779
2017-10-07,7.919432551381426
2017-10-08,6.412402661778842
2017-10-09,7.311611760610882
2017-10-10,5.482129478579053
2017-10-12,8.636992681549977
2017-10-13,9.036796419055879
2017-10-14,4.907731018668341
2017-10-15,6.926518150233022
2017-10-16,8.153233780050689
2017-10-17,4.846954906052835
2017-10-19,7.931238120121992
2017-10-20,7.196580198135776
2017-10-21,8.420285956998827
2017-10-22,9.626407545706984
2017-10-23,8.117728246273265
2017-10-24,6.273037371045584
2017-10-26,6.908622902487986
2017-10-27,6.991471232021969
2017-10-28,6.0154886436083315
2017-10-29,3.8703673301593136
2017-10-30,8.300709911173826
2017-10-31,6.263261110329539
2017-11-01,7.980170740963559
2017-11-02,8.747572263105296
2017-11-03,8.420227782475681
2017-11-04,9.27510661718266
2017-11-05,7.764747709088432
2017-11-06,8.36398373516573
2017-11-07,7.789196975977371
2017-11-08,5.953503040820864
2017-11-09,8.466424391036602
2017-11-10,8.296184359965384
2017-11-11,7.504511596009391
2017-11-12,7.976727955477001
2017-11-13,8.800026557868884
2017-11-14,6.728219438475096
2017-11-15,6.328293862826008
2017-11-16,8.467211457609594
2017-11-17,9.52485054110192
2017-11-18,7.293531833287494
2017-11-19,8.909001738410222
2017-11-20,8.002785827537217
2017-11-21,7.71297321112497
2017-11-22,3.6031036770925327
2017-11-23,7.05108389668033
2017-11-24,8.509290245239963
2017-11-25,8.20717198144443
2017-11-26,8.526979548430392
2017-11-27,7.389720828339426
2017-11-28,8.841295520940525
2017-11-29,6.200281967705902
2017-11-30,8.801812879552115
2017-12-01,8.581515064087224
2017-12-02,9.205547102593092
2017-12-03,7.247680119928236
2017-12-04,7.8787758336103435
2017-12-05,7.282167188794985
2017-12-06,2.4578779774000807
2017-12-07,7.978487162778161
2017-12-08,8.941681669029714
2017-12-09,8.60728797648022
2017-12-10,8.262187128859388
2017-12-11,7.946251254123261
2017-12-13,6.366360476049035
2017-12-14,8.268402034150622
2017-12-15,5.729736080478204
2017-12-16,6.75658581757062
2017-12-17,7.6151790621358755
2017-12-18,8.201635786891494
2017-12-19,7.547989960212627
2017-12-20,5.936839392444035
2017-12-21,7.669467239410891
2017-12-22,8.915032093798898
2017-12-23,7.564122285848159
2017-12-24,8.737782122464935
2017-12-25,7.9009800145898765
2017-12-26,6.7039166821259135
2017-12-27,5.1853502158795095
2017-12-28,7.413578893532432
2017-12-29,7.978151203934758
2017-12-30,6.571988793260161
